hkjc_team_id,hkjc_name_en,hkjc_name_ch,cohort,external_source,external_team_id,external_name,evidence_class,confirmed,confidence,source_url,source_timestamp,fetched_at,raw_context
50356297,Benfica Women,賓菲加女足,WOMEN,fotmob,1198668,Benfica (W),CONFIRMED_FACT,true,0.937,https://www.fotmob.com/api/data/matches?date=20260923,2026-09-23T03:00:00+08:00,2026-09-22T00:50:30.339019+00:00,"{""hkjc_event_id"":""FB5628"",""fotmob_match_id"":6148599}"
50356281,Real Madrid Women,皇家馬德里女足,WOMEN,fotmob,1077486,Real Madrid (W),CONFIRMED_FACT,true,0.962,https://www.fotmob.com/api/data/matches?date=20260923,2026-09-23T03:00:00+08:00,2026-09-22T00:50:30.339019+00:00,"{""hkjc_event_id"":""FB5629"",""fotmob_match_id"":6148601}"
50356306,Paris Saint Germain Women,巴黎聖日耳門女足,WOMEN,fotmob,294858,Paris Saint Germain (W),CONFIRMED_FACT,true,0.962,https://www.fotmob.com/api/data/matches?date=20260923,2026-09-23T03:00:00+08:00,2026-09-22T00:50:30.339019+00:00,"{""hkjc_event_id"":""FB5629"",""fotmob_match_id"":6148601}"
50002538,Puerto Montt,蒙特港,SENIOR,fotmob,4059,Puerto Montt,CONFIRMED_FACT,true,0.967,https://www.fotmob.com/api/data/matches?date=20260923,2026-09-23T05:00:00+08:00,2026-09-22T00:50:30.339019+00:00,"{""hkjc_event_id"":""FB5608"",""fotmob_match_id"":6162922}"
50000974,Deportivo Nublense,紐柏萊斯,SENIOR,fotmob,49559,Ñublense,CONFIRMED_FACT,true,0.967,https://www.fotmob.com/api/data/matches?date=20260923,2026-09-23T05:00:00+08:00,2026-09-22T00:50:30.339019+00:00,"{""hkjc_event_id"":""FB5608"",""fotmob_match_id"":6162922}"
50621165,Italy Women U20,意大利女足U20,WOMEN_U20,fotmob,2058028,Italy U20 (W),CONFIRMED_FACT,true,0.727,https://www.fotmob.com/api/data/matches?date=20260923,2026-09-23T21:00:00+08:00,2026-09-22T00:50:30.339019+00:00,"{""hkjc_event_id"":""FB5584"",""fotmob_match_id"":5852098}"
50240649,Spain Women U20,西班牙女足U20,WOMEN_U20,fotmob,1459878,Spain U20 (W),CONFIRMED_FACT,true,0.727,https://www.fotmob.com/api/data/matches?date=20260923,2026-09-23T21:00:00+08:00,2026-09-22T00:50:30.339019+00:00,"{""hkjc_event_id"":""FB5584"",""fotmob_match_id"":5852098}"
50362133,OH Leuven Women,奧特海維利女足,WOMEN,fotmob,675812,Oud-Heverlee Leuven (W),CONFIRMED_FACT,true,0.93,https://www.fotmob.com/api/data/matches?date=20260924,2026-09-24T00:45:00+08:00,2026-09-22T00:50:30.339019+00:00,"{""hkjc_event_id"":""FB5637"",""fotmob_match_id"":6148620}"
50355624,Roma Women,羅馬女足,WOMEN,fotmob,584402,Roma (W),CONFIRMED_FACT,true,0.93,https://www.fotmob.com/api/data/matches?date=20260924,2026-09-24T00:45:00+08:00,2026-09-22T00:50:30.339019+00:00,"{""hkjc_event_id"":""FB5637"",""fotmob_match_id"":6148620}"
50001809,Korea Republic AM,南韓男亞足,U23,fotmob,300702,South Korea U23,CONFIRMED_FACT,true,1.0,https://www.fotmob.com/api/data/matches?date=20260922,2026-09-22T18:00:00+08:00,2026-09-22T01:32:11.819390+00:00,"{""hkjc_event_id"":""FB5577"",""fotmob_match_id"":6052546}"
50002755,Saudi Arabia AM,沙特阿拉伯男亞足,U23,fotmob,610874,Saudi Arabia U23,CONFIRMED_FACT,true,1.0,https://www.fotmob.com/api/data/matches?date=20260922,2026-09-22T18:00:00+08:00,2026-09-22T01:32:11.819390+00:00,"{""hkjc_event_id"":""FB5577"",""fotmob_match_id"":6052546}"
50000761,China AM,中國男亞足,U23,fotmob,317240,China U23,CONFIRMED_FACT,true,1.0,https://www.fotmob.com/api/data/matches?date=20260923,2026-09-23T13:30:00+08:00,2026-09-22T01:32:11.819390+00:00,"{""hkjc_event_id"":""FB5602"",""fotmob_match_id"":6052518}"
50003207,United Arab Emirates AM,阿聯酋男亞足,U23,fotmob,316113,UAE U23,CONFIRMED_FACT,true,1.0,https://www.fotmob.com/api/data/matches?date=20260923,2026-09-23T13:30:00+08:00,2026-09-22T01:32:11.819390+00:00,"{""hkjc_event_id"":""FB5602"",""fotmob_match_id"":6052518}"
50001624,Iran AM,伊朗男亞足,U23,fotmob,622101,Iran U23,CONFIRMED_FACT,true,1.0,https://www.fotmob.com/api/data/matches?date=20260923,2026-09-23T13:30:00+08:00,2026-09-22T01:32:11.819390+00:00,"{""hkjc_event_id"":""FB5603"",""fotmob_match_id"":6052519}"
50001803,Korea DPR AM,北韓男亞足,U23,fotmob,624265,North Korea U23,CONFIRMED_FACT,true,1.0,https://www.fotmob.com/api/data/matches?date=20260923,2026-09-23T13:30:00+08:00,2026-09-22T01:32:11.819390+00:00,"{""hkjc_event_id"":""FB5603"",""fotmob_match_id"":6052519}"
50001685,Japan AM,日本男亞足,U23,fotmob,298067,Japan U23,CONFIRMED_FACT,true,1.0,https://www.fotmob.com/api/data/matches?date=20260923,2026-09-23T18:30:00+08:00,2026-09-22T01:32:11.819390+00:00,"{""hkjc_event_id"":""FB5604"",""fotmob_match_id"":6052479}"
50003063,Thailand AM,泰國男亞足,U23,fotmob,623768,Thailand U23,CONFIRMED_FACT,true,1.0,https://www.fotmob.com/api/data/matches?date=20260923,2026-09-23T18:30:00+08:00,2026-09-22T01:32:11.819390+00:00,"{""hkjc_event_id"":""FB5604"",""fotmob_match_id"":6052479}"
50000738,Chesterfield,車士打菲特,SENIOR,thesportsdb,134366,Chesterfield,CONFIRMED_FACT,true,1.0,https://www.thesportsdb.com/api/v1/json/123/searchevents.php,2026-09-23T02:00:00+08:00,2026-09-22T04:33:07.076626+00:00,"{""hkjc_event_id"":""FB5626"",""thesportsdb_event_id"":""2531810""}"
50002485,Port Vale,維爾港,SENIOR,thesportsdb,134375,Port Vale,CONFIRMED_FACT,true,1.0,https://www.thesportsdb.com/api/v1/json/123/searchevents.php,2026-09-23T02:00:00+08:00,2026-09-22T04:33:07.076626+00:00,"{""hkjc_event_id"":""FB5626"",""thesportsdb_event_id"":""2531810""}"
50355620,Juventus Women,祖雲達斯女足,WOMEN,thesportsdb,143652,Juventus Women,CONFIRMED_FACT,true,1.0,https://www.thesportsdb.com/api/v1/json/123/searchevents.php,2026-09-23T03:00:00+08:00,2026-09-22T04:33:07.076626+00:00,"{""hkjc_event_id"":""FB5628"",""thesportsdb_event_id"":""2599909""}"
50356297,Benfica Women,賓菲加女足,WOMEN,thesportsdb,143692,Benfica Women,CONFIRMED_FACT,true,1.0,https://www.thesportsdb.com/api/v1/json/123/searchevents.php,2026-09-23T03:00:00+08:00,2026-09-22T04:33:07.076626+00:00,"{""hkjc_event_id"":""FB5628"",""thesportsdb_event_id"":""2599909""}"
50538600,Al Bidda,艾比達,SENIOR,fotmob,1791633,Al-Bidda SC,CONFIRMED_FACT,true,0.938,https://www.fotmob.com/api/data/matches?date=20260922,2026-09-22T23:00:00+08:00,2026-09-22T04:33:19.576600+00:00,"{""hkjc_event_id"":""FB5640"",""fotmob_match_id"":1000021923}"
50334369,Al Shamal,艾沙瑪,SENIOR,fotmob,101904,Al-Shamal,CONFIRMED_FACT,true,0.938,https://www.fotmob.com/api/data/matches?date=20260922,2026-09-22T23:00:00+08:00,2026-09-22T04:33:19.576600+00:00,"{""hkjc_event_id"":""FB5640"",""fotmob_match_id"":1000021923}"
50456851,Mesaimeer,梅沙美,SENIOR,fotmob,582505,Al Mesaimeer,CONFIRMED_FACT,true,0.879,https://www.fotmob.com/api/data/matches?date=20260923,2026-09-23T01:15:00+08:00,2026-09-22T04:33:19.576600+00:00,"{""hkjc_event_id"":""FB5641"",""fotmob_match_id"":1000021924}"
50538602,Al Waab,艾華比,SENIOR,fotmob,1803046,Al-Waab SC,CONFIRMED_FACT,true,0.879,https://www.fotmob.com/api/data/matches?date=20260923,2026-09-23T01:15:00+08:00,2026-09-22T04:33:19.576600+00:00,"{""hkjc_event_id"":""FB5641"",""fotmob_match_id"":1000021924}"
